,fruits_veggies,daily_stress,places_visited,core_circle,supporting_others,social_network,achievement,donation,todo_completed,flow,daily_steps,live_vision,sleep_hours,lost_vacation,daily_shouting,sufficient_income,personal_awards,time_for_passion,weekly_meditation,age,gender,work_life_balance_score,healthy_bmi,quest_year,quest_month
11684,5,1,10,10,8,8,1,5,10,2,4,2,8,0,3,1,8,2,10,21 to 35,Female,730.2,1,2019,9
11685,3,2,3,5,5,10,10,0,8,3,10,5,8,0,10,1,3,1,7,21 to 35,Male,683.8,1,2019,9
11686,3,3,8,5,1,10,2,5,3,0,4,2,6,0,5,1,3,1,2,21 to 35,Female,634.6,0,2019,9
11687,4,2,7,10,10,7,5,5,7,6,9,7,8,2,5,1,10,4,6,36 to 50,Female,722.7,0,2019,9
11688,0,5,3,4,5,10,4,2,8,2,10,5,7,10,1,0,10,1,5,20 or younger,Female,644.5,1,2019,9
11689,0,4,0,2,0,2,3,0,3,0,1,0,7,9,4,1,2,0,6,21 to 35,Male,554.3,0,2019,9
11690,2,2,3,4,4,6,1,3,4,1,4,2,7,0,3,0,5,1,2,36 to 50,Female,626.3,1,2019,9
11691,1,3,3,2,5,5,7,3,5,4,4,4,6,4,1,0,5,5,4,36 to 50,Male,624.4,0,2019,9
11692,3,5,2,3,5,3,1,2,3,2,4,10,10,10,0,0,3,1,9,51 or more,Female,625.2,1,2019,9
11693,3,1,4,5,0,8,5,0,7,2,3,2,7,0,1,1,2,0,10,20 or younger,Male,661.8,1,2019,9
11694,2,4,4,7,4,10,3,2,10,8,4,10,9,0,0,1,7,8,4,51 or more,Female,696.4,0,2019,9
11695,0,2,8,3,8,5,4,1,10,4,4,10,9,0,0,1,10,4,4,36 to 50,Female,684.5,0,2019,9
11696,1,4,8,5,3,10,3,2,6,2,4,3,7,10,0,0,2,0,2,21 to 35,Female,619.5,1,2019,9
11697,3,3,4,3,3,5,7,2,7,3,7,2,7,0,4,1,3,3,4,36 to 50,Male,662.6,1,2019,9
11698,2,3,7,6,8,10,8,4,6,3,9,8,7,4,3,0,8,7,6,21 to 35,Female,686.8,0,2019,9
11699,4,3,10,5,6,10,4,5,6,2,6,2,7,4,1,1,10,3,6,36 to 50,Female,706.6,1,2019,9
11700,1,4,1,3,8,10,10,5,7,2,3,3,5,10,1,0,10,6,5,36 to 50,Male,641.0,0,2019,9
11701,1,5,2,5,1,8,0,1,2,0,5,0,8,0,10,1,2,0,2,21 to 35,Male,579.1,0,2019,9
11702,5,3,1,3,0,5,2,1,7,2,4,5,7,10,6,1,2,1,10,20 or younger,Female,629.7,1,2019,9
11703,5,3,6,5,1,10,2,3,8,6,5,1,7,3,5,1,10,5,10,36 to 50,Female,696.2,1,2019,9
11704,2,5,1,1,1,10,4,4,7,1,5,1,7,5,8,0,5,2,1,21 to 35,Female,589.1,0,2019,9
11705,1,1,6,10,10,10,1,1,1,10,10,1,4,10,0,0,10,2,5,36 to 50,Male,652.4,0,2019,9
11706,0,1,1,10,8,5,2,3,4,2,2,2,6,2,1,1,1,4,10,21 to 35,Male,661.4,1,2019,9
11707,1,5,0,0,4,1,0,0,2,2,2,0,4,1,0,0,1,3,0,20 or younger,Female,545.4,0,2019,9
11708,3,2,10,10,3,6,6,0,8,3,8,10,7,0,4,1,4,5,10,21 to 35,Male,713.8,1,2019,9
11709,4,3,4,6,10,5,3,5,3,3,6,5,7,5,4,1,5,7,7,51 or more,Male,672.6,0,2019,9
11710,4,0,10,10,10,10,6,1,7,2,9,1,7,0,2,1,10,2,8,21 to 35,Male,734.4,1,2019,9
11711,3,3,7,2,2,3,3,2,1,2,4,1,8,0,4,1,0,1,5,36 to 50,Female,612.9,0,2019,9
11712,2,3,2,1,2,5,4,4,7,1,10,3,6,6,0,1,2,0,6,21 to 35,Male,630.7,0,2019,9
11713,5,4,7,4,4,3,3,5,5,3,10,7,8,10,6,1,3,10,10,21 to 35,Male,688.9,1,2019,9
11714,2,2,1,10,2,5,3,1,3,4,2,3,10,10,7,1,3,4,10,20 or younger,Female,640.1,1,2019,9
11715,3,5,8,4,10,10,1,1,8,4,6,2,7,0,10,1,4,1,3,21 to 35,Female,659.0,1,2019,9
11716,4,0,1,2,3,2,4,1,7,5,4,5,6,0,0,1,5,5,10,51 or more,Male,680.5,1,2019,9
11717,2,4,5,2,4,10,2,1,3,2,6,0,5,5,6,1,7,1,5,36 to 50,Male,629.7,1,2019,9
11718,1,0,10,3,5,5,5,5,5,3,10,9,5,2,1,1,10,1,10,36 to 50,Male,700.2,0,2019,9
11719,3,3,3,6,2,7,4,2,3,3,10,6,6,0,2,1,5,2,5,36 to 50,Male,673.2,1,2019,9
11720,3,2,4,4,7,8,4,3,3,3,6,1,6,3,2,1,3,3,10,36 to 50,Female,674.1,1,2019,9
11721,3,1,4,10,8,6,4,3,8,5,10,5,6,0,1,0,7,5,10,51 or more,Female,712.3,1,2019,9
11722,5,2,8,5,4,4,4,2,6,1,7,2,7,0,1,1,4,1,7,21 to 35,Female,681.3,1,2019,9
11723,0,4,0,4,5,10,2,1,3,0,10,1,5,0,4,1,3,1,10,36 to 50,Male,622.0,0,2019,9
11724,4,4,10,2,1,2,0,5,8,3,10,3,7,4,2,1,2,2,7,51 or more,Female,668.3,1,2019,9
11725,4,1,10,4,8,3,5,1,3,4,10,1,7,0,2,1,10,7,10,51 or more,Female,714.2,1,2019,9
11726,4,5,10,6,10,4,5,5,10,8,7,10,7,0,5,1,4,10,10,51 or more,Female,723.8,0,2019,9
11727,2,3,6,5,3,6,2,5,1,3,5,1,8,1,7,0,5,0,3,21 to 35,Female,628.4,1,2019,9
11728,2,3,6,5,3,6,2,5,1,3,5,1,8,1,7,0,5,0,3,21 to 35,Female,628.4,1,2019,9
11729,5,3,10,5,10,10,5,5,9,5,8,2,8,0,1,1,10,7,10,51 or more,Female,754.8,1,2019,9
11730,0,5,1,10,10,10,10,5,5,5,5,10,7,10,5,1,10,2,10,36 to 50,Female,682.6,0,2019,9
11731,3,5,10,6,5,10,5,2,5,3,5,1,8,10,1,1,8,4,3,21 to 35,Female,669.2,1,2019,9
11732,2,5,5,10,4,5,4,3,4,8,5,2,6,4,6,0,4,5,7,36 to 50,Female,629.7,0,2019,9
11733,3,1,3,6,7,2,7,1,9,2,3,8,7,3,1,0,8,3,4,51 or more,Male,649.9,0,2019,9
11734,1,2,0,10,10,3,2,5,8,4,1,10,8,0,1,0,0,10,5,21 to 35,Male,678.6,1,2019,9
11735,5,3,10,10,8,2,3,3,8,8,10,6,8,10,3,1,10,3,10,51 or more,Male,722.9,1,2019,9
11736,5,2,5,7,4,4,4,1,8,4,10,9,8,10,1,1,3,5,10,21 to 35,Male,697.4,1,2019,9
11737,4,1,0,3,7,5,2,1,3,3,4,8,8,8,1,0,3,4,6,20 or younger,Male,623.1,0,2019,9
11738,2,3,3,3,8,7,3,2,4,7,2,3,7,0,3,0,4,0,5,21 to 35,Female,639.5,1,2019,9
11739,3,1,2,4,2,4,4,1,5,4,4,5,8,0,1,0,4,4,9,21 to 35,Male,638.4,0,2019,9
11740,2,2,5,10,8,3,6,5,8,4,5,2,7,0,0,1,7,5,7,21 to 35,Male,711.5,1,2019,9
11741,5,4,7,7,4,6,4,5,4,1,6,1,7,3,6,1,6,4,6,21 to 35,Female,676.0,1,2019,9
11742,2,3,5,10,0,5,1,0,3,5,8,4,7,7,10,1,2,6,6,21 to 35,Male,637.3,1,2019,9
11743,3,4,2,3,4,10,1,1,5,2,7,1,6,2,3,0,2,0,4,21 to 35,Female,601.2,0,2019,9
11744,1,5,0,0,6,2,1,0,2,1,2,1,7,10,0,0,2,0,10,36 to 50,Female,556.2,0,2019,9
11745,5,2,10,10,10,10,6,3,7,5,10,10,7,0,1,0,10,6,10,21 to 35,Female,755.0,1,2019,9
11746,5,1,4,7,6,3,4,5,8,3,10,2,8,0,3,0,9,2,5,36 to 50,Female,694.0,1,2019,9
11747,3,1,7,3,8,6,7,3,6,6,7,3,6,10,1,0,7,8,6,36 to 50,Male,681.1,1,2019,9
11748,2,3,1,1,10,2,1,5,6,2,8,5,8,7,1,1,1,0,2,36 to 50,Female,627.3,0,2019,10
11749,3,5,1,10,4,9,2,5,3,0,3,2,7,0,5,0,3,5,2,36 to 50,Female,634.6,1,2019,10
11750,1,3,6,8,9,3,6,4,5,4,6,8,6,3,2,0,3,6,4,21 to 35,Male,670.7,1,2019,10
11751,5,4,8,8,10,10,1,5,5,4,10,5,6,2,2,1,7,1,1,36 to 50,Female,707.2,1,2019,10
11752,5,1,10,10,5,4,5,5,7,5,2,10,8,0,1,1,0,5,7,21 to 35,Female,724.7,1,2019,10
11753,1,3,2,10,8,4,4,5,5,2,8,2,6,0,1,1,10,1,4,51 or more,Female,667.7,0,2019,10
11754,5,5,10,10,0,10,5,5,7,4,2,1,7,0,1,1,7,4,7,36 to 50,Female,704.1,1,2019,10
11755,2,2,4,5,10,10,10,3,7,5,10,3,7,1,2,1,5,5,8,21 to 35,Male,704.0,0,2019,10
11756,3,3,4,8,8,10,5,5,5,2,8,5,7,0,2,1,3,5,3,36 to 50,Female,701.9,1,2019,10
11757,3,2,2,5,7,10,1,3,2,2,3,5,6,5,2,1,4,3,2,36 to 50,Female,653.1,1,2019,10
11758,2,4,2,3,5,8,3,5,6,2,6,3,6,0,4,1,3,3,8,36 to 50,Female,665.6,1,2019,10
11759,3,1,10,7,2,5,3,3,3,3,2,3,5,1,3,1,2,5,3,36 to 50,Male,645.9,0,2019,10
11760,3,2,1,3,5,2,1,0,4,2,1,2,7,4,3,1,0,0,3,51 or more,Female,590.0,0,2019,10
11761,4,5,7,7,6,4,5,5,8,4,5,2,6,0,5,1,5,5,7,51 or more,Female,689.2,1,2019,10
11762,3,3,10,7,10,10,3,5,6,4,9,5,4,5,5,1,10,2,10,36 to 50,Male,699.8,0,2019,10
11763,2,5,6,8,6,10,1,1,6,4,3,1,5,0,1,0,3,6,5,36 to 50,Female,629.1,0,2019,10
11764,4,4,7,3,7,3,3,5,8,1,3,2,6,10,3,0,7,4,7,51 or more,Male,644.6,1,2019,10
11765,4,4,7,8,4,10,6,1,10,2,4,10,7,0,1,1,4,1,10,36 to 50,Female,706.2,1,2019,10
11766,2,2,5,6,0,1,3,5,4,1,1,2,7,10,0,1,2,2,5,51 or more,Female,612.1,0,2019,10
11767,3,3,3,3,2,4,4,1,7,0,2,2,8,0,10,1,7,0,3,36 to 50,Female,626.1,1,2019,10
11768,5,4,3,2,3,3,1,1,3,1,4,1,8,5,4,1,3,3,5,51 or more,Male,623.1,1,2019,10
11769,4,2,10,10,5,6,3,2,5,2,5,8,8,0,1,0,5,1,7,36 to 50,Female,686.2,1,2019,10
11770,4,1,3,5,8,7,3,1,8,4,6,5,7,0,0,0,4,2,8,21 to 35,Male,679.4,1,2019,10
11771,2,5,10,10,10,10,10,2,10,7,1,10,8,10,0,1,10,3,3,21 to 35,Female,699.0,0,2019,10
11772,1,3,3,10,10,10,0,1,8,1,6,1,7,10,8,1,4,0,5,21 to 35,Female,640.3,1,2019,10
11773,3,4,0,0,0,2,3,1,7,1,1,1,6,0,2,0,4,3,10,21 to 35,Male,606.8,1,2019,10
11774,2,5,3,3,10,10,3,3,3,3,6,1,6,2,5,1,10,1,0,36 to 50,Female,652.0,1,2019,10
11775,5,3,4,3,2,2,5,3,3,0,5,2,7,0,3,1,10,1,2,36 to 50,Female,636.7,0,2019,10
11776,5,3,7,2,10,10,3,5,3,5,10,1,6,0,2,1,3,0,7,21 to 35,Female,681.7,0,2019,10
11777,2,3,4,4,10,10,2,5,7,2,7,6,6,0,4,1,10,3,6,51 or more,Female,684.5,0,2019,10
11778,5,1,5,4,7,8,4,2,7,6,3,5,7,4,1,1,3,5,7,21 to 35,Female,695.8,1,2019,10
11779,1,0,10,2,2,3,1,2,2,1,6,2,8,10,1,1,1,1,5,21 to 35,Female,630.3,1,2019,10
11780,0,4,0,5,10,10,3,5,8,3,3,10,6,0,0,1,4,3,10,21 to 35,Male,693.9,1,2019,10
11781,4,3,5,4,7,10,4,3,5,6,7,5,6,0,1,1,5,4,7,21 to 35,Female,686.2,0,2019,10
11782,3,3,7,8,5,10,6,1,8,7,4,5,8,5,1,1,3,5,3,21 to 35,Male,674.1,0,2019,10
11783,3,4,5,8,5,10,6,1,8,6,4,5,8,5,1,1,5,4,2,21 to 35,Male,665.6,0,2019,10
11784,2,4,2,3,3,6,1,3,9,0,5,1,6,9,3,0,3,0,2,51 or more,Male,599.1,1,2019,10
11785,4,4,0,6,2,10,2,0,7,1,8,5,7,0,2,0,2,6,10,20 or younger,Male,656.0,1,2019,10
11786,4,3,8,10,10,10,10,5,9,10,4,3,7,0,1,1,8,2,10,51 or more,Female,736.8,0,2019,10
11787,5,3,3,6,4,5,5,3,6,2,8,0,8,3,2,1,2,1,8,36 to 50,Male,654.5,0,2019,10
11788,5,3,6,6,10,10,4,5,6,2,10,5,7,1,1,1,8,6,10,21 to 35,Male,738.0,1,2019,10
11789,1,5,1,8,5,1,2,0,3,2,1,0,10,0,6,1,1,2,10,51 or more,Female,600.8,0,2019,10
11790,1,5,1,5,0,2,0,0,0,1,1,0,6,0,1,0,0,0,0,36 to 50,Male,557.5,1,2019,10
11791,5,4,10,9,9,10,3,1,8,4,5,4,7,7,4,1,6,4,4,36 to 50,Male,692.8,1,2019,10
11792,1,5,4,10,10,10,3,2,5,6,10,2,7,0,10,1,10,5,6,21 to 35,Male,690.4,1,2019,10
11793,3,5,2,5,10,10,7,3,10,4,10,5,7,5,0,1,7,5,10,51 or more,Male,698.9,0,2019,10
11794,1,4,3,4,2,2,1,1,2,2,6,3,6,0,5,1,4,2,3,36 to 50,Female,616.3,1,2019,10
11795,1,5,5,2,2,3,3,5,2,2,2,1,5,0,10,0,3,1,10,36 to 50,Male,584.7,0,2019,10
11796,2,3,7,5,8,10,5,1,5,3,10,7,6,0,1,1,5,1,8,51 or more,Female,681.7,0,2019,10
11797,1,4,5,2,6,3,4,5,7,5,2,0,8,3,8,1,10,2,5,36 to 50,Male,634.6,0,2019,10
11798,2,2,2,4,4,5,2,1,0,4,4,2,7,6,0,1,5,1,6,21 to 35,Female,617.8,0,2019,10
11799,4,3,10,3,0,10,3,2,7,2,5,5,7,0,2,1,2,1,7,20 or younger,Female,675.8,1,2019,10
11800,1,4,5,1,3,10,3,3,3,2,3,1,6,0,3,1,3,1,10,36 to 50,Female,627.6,0,2019,10
11801,4,4,10,4,5,10,2,1,8,2,5,2,8,0,2,1,10,3,10,21 to 35,Female,698.1,1,2019,10
11802,4,2,1,6,1,5,3,0,5,3,8,2,7,0,1,0,7,2,5,20 or younger,Male,645.8,1,2019,10
11803,5,4,9,7,5,8,4,0,7,2,4,5,7,0,4,1,6,5,7,36 to 50,Female,689.2,1,2019,10
11804,3,1,5,10,10,10,0,5,7,3,4,5,7,0,0,1,10,1,8,36 to 50,Male,706.2,0,2019,10
11805,3,3,8,3,10,7,10,5,7,8,1,10,7,3,5,1,10,7,7,36 to 50,Female,727.7,1,2019,10
11806,3,3,3,3,10,10,10,5,7,8,1,10,7,3,7,1,10,10,7,36 to 50,Male,726.0,1,2019,10
11807,2,4,1,3,5,2,6,1,1,2,2,3,6,0,2,0,10,1,7,36 to 50,Female,622.3,1,2019,10
11808,2,3,9,6,4,8,1,4,6,0,10,7,9,0,2,1,3,0,5,36 to 50,Female,687.4,1,2019,10
11809,1,3,0,3,10,2,3,4,0,0,1,3,7,0,2,1,1,1,5,20 or younger,Male,627.4,1,2019,10
11810,2,1,2,4,3,1,3,1,2,1,1,1,6,2,5,1,1,2,1,51 or more,Female,588.1,0,2019,10
11811,1,3,0,4,2,8,1,1,4,5,2,2,7,0,1,1,3,2,2,21 to 35,Female,612.3,0,2019,10
11812,1,4,5,5,5,10,2,2,8,4,4,3,7,2,1,1,10,5,7,21 to 35,Female,682.4,1,2019,10
11813,4,3,10,5,8,8,4,5,3,2,3,5,8,0,1,1,10,2,5,51 or more,Female,689.2,0,2019,10
11814,2,4,3,2,4,10,5,2,4,2,2,2,6,7,4,1,3,2,5,21 to 35,Female,612.1,0,2019,10
11815,3,4,10,3,10,5,4,5,5,2,10,3,8,10,1,0,3,3,4,21 to 35,Male,661.7,1,2019,10
11816,1,5,5,4,6,10,10,5,7,5,10,8,5,5,1,0,10,2,10,21 to 35,Female,696.8,1,2019,10
11817,3,2,8,5,10,10,4,3,7,5,10,10,7,5,0,1,10,4,5,21 to 35,Male,714.2,0,2019,10
11818,5,4,1,1,3,3,1,3,4,10,5,5,9,8,2,0,2,8,3,21 to 35,Female,637.1,1,2019,10
11819,2,5,2,2,0,5,2,0,4,2,1,1,5,7,10,1,4,3,1,21 to 35,Female,560.7,0,2019,10
11820,2,4,4,1,1,5,2,1,1,1,10,0,8,0,1,1,1,1,2,21 to 35,Male,622.6,1,2019,10
11821,4,3,10,10,10,10,1,5,8,1,8,2,9,5,4,1,2,3,4,21 to 35,Female,685.3,0,2019,10
11822,4,4,3,6,10,10,0,3,6,3,8,0,6,6,5,1,7,0,2,51 or more,Female,659.2,1,2019,10
11823,4,4,4,6,6,10,2,2,6,2,9,0,6,6,8,1,3,0,2,51 or more,Male,642.4,1,2019,10
11824,5,2,8,1,4,3,3,5,6,4,7,5,6,10,0,1,10,2,10,51 or more,Female,691.3,1,2019,10
11825,2,2,8,2,3,3,4,1,5,2,10,2,7,0,0,0,6,3,7,21 to 35,Male,656.4,1,2019,10
11826,2,1,7,3,3,3,3,2,5,4,6,4,7,0,3,1,5,3,8,21 to 35,Female,672.6,1,2019,10
11827,5,2,10,10,5,10,4,4,5,5,5,5,7,5,1,1,9,8,5,21 to 35,Female,726.8,1,2019,10
11828,3,3,10,7,7,7,5,2,7,10,6,6,7,8,1,1,8,10,3,36 to 50,Male,713.4,1,2019,10
11829,4,3,10,6,5,10,3,5,5,4,2,3,7,0,3,1,3,6,4,21 to 35,Female,693.9,1,2019,10
11830,1,1,4,0,1,3,4,0,3,2,8,1,7,0,7,1,2,2,5,21 to 35,Female,623.7,1,2019,10
11831,5,3,5,8,3,5,4,3,5,5,6,3,8,0,3,1,2,3,3,36 to 50,Female,660.9,0,2019,10
11832,3,4,8,7,5,10,2,1,3,1,7,5,6,7,2,1,10,1,3,21 to 35,Female,664.1,1,2019,10
11833,5,3,5,8,3,5,4,3,5,5,6,3,8,0,3,1,2,3,3,36 to 50,Female,660.9,0,2019,10
11834,3,2,5,6,10,10,2,3,8,2,2,2,7,0,3,1,5,4,2,21 to 35,Female,665.0,0,2019,10
11835,0,3,6,1,3,5,2,2,4,1,5,8,6,5,2,1,5,6,7,36 to 50,Male,631.4,0,2019,10
11836,1,3,6,5,2,5,1,1,5,2,1,10,6,8,2,1,3,8,10,21 to 35,Male,634.0,0,2019,10
11837,0,1,4,6,8,4,4,0,8,5,6,5,8,0,0,1,10,8,10,36 to 50,Female,706.8,1,2019,10
11838,5,1,7,5,7,4,6,3,8,2,10,2,7,1,2,1,5,3,10,36 to 50,Male,712.5,1,2019,10
11839,5,3,10,7,10,10,9,3,8,8,6,10,6,5,2,1,10,10,10,51 or more,Female,745.5,0,2019,10
11840,2,3,5,10,2,10,1,1,7,1,10,3,7,10,1,1,10,6,7,21 to 35,Male,663.2,0,2019,10
11841,3,4,5,0,2,1,2,3,5,2,5,1,6,0,1,1,2,1,10,51 or more,Male,639.9,1,2019,10
11842,3,4,5,0,1,0,2,3,5,1,6,1,6,0,1,1,1,2,10,51 or more,Male,636.7,1,2019,10
11843,4,3,10,10,10,6,2,5,4,1,8,3,7,0,1,1,5,4,3,21 to 35,Female,707.0,1,2019,10
11844,2,4,4,3,3,7,3,2,7,3,5,2,7,7,5,0,6,1,7,21 to 35,Male,624.8,1,2019,10
11845,2,5,2,3,2,5,2,0,2,0,7,0,6,0,1,1,4,1,5,36 to 50,Male,601.2,0,2019,10
11846,4,1,10,4,1,5,3,2,6,2,8,10,7,0,5,1,5,1,1,36 to 50,Male,679.8,1,2019,10
11847,3,0,4,0,1,1,1,2,3,2,7,1,9,1,6,0,2,2,8,21 to 35,Male,622.2,1,2019,10
11848,4,2,2,6,5,8,5,5,8,2,8,6,7,10,0,1,2,2,10,51 or more,Female,674.7,0,2019,10
11849,4,0,10,5,7,3,2,3,7,1,6,1,8,0,0,1,2,4,9,21 to 35,Female,698.3,1,2019,10
11850,3,2,4,6,10,8,4,5,5,3,3,6,8,0,1,1,10,3,7,51 or more,Male,713.0,1,2019,10
11851,3,2,7,6,4,4,3,5,4,0,10,0,8,2,4,1,3,1,2,36 to 50,Female,646.4,0,2019,10
11852,5,1,10,10,10,10,5,5,9,6,6,10,8,0,0,0,5,3,10,51 or more,Female,751.0,1,2019,10
11853,5,4,10,1,0,1,2,2,3,2,4,0,9,0,10,1,5,1,10,51 or more,Female,638.6,1,2019,10
11854,2,1,10,7,5,10,6,5,4,4,4,2,7,2,2,1,10,8,2,21 to 35,Female,694.3,0,2019,10
11855,2,4,8,3,10,10,5,5,5,3,8,4,6,1,4,0,3,4,7,21 to 35,Female,660.9,0,2019,10
11856,5,2,10,5,8,4,4,5,7,3,9,7,7,0,6,1,5,3,10,36 to 50,Female,720.8,1,2019,10
11857,2,3,6,10,7,10,3,5,5,1,5,2,6,7,2,1,3,1,8,21 to 35,Female,675.6,1,2019,10
11858,4,3,10,6,8,10,5,5,4,3,5,3,7,0,3,1,4,9,10,51 or more,Female,704.7,0,2019,10
11859,4,5,9,3,4,7,3,1,8,2,9,1,7,10,0,1,7,0,7,51 or more,Female,661.3,1,2019,10
11860,5,3,4,10,10,7,7,5,5,3,6,6,9,0,3,1,8,8,7,36 to 50,Female,735.9,1,2019,10
11861,5,2,3,10,8,10,5,5,9,8,10,10,6,1,2,0,10,10,10,51 or more,Male,737.8,0,2019,10
11862,2,1,3,3,7,4,2,5,8,1,3,0,8,0,5,1,4,1,1,51 or more,Female,634.8,0,2019,10
11863,3,3,5,6,6,8,3,3,7,3,6,10,7,2,1,1,3,2,2,21 to 35,Male,667.5,0,2019,10
11864,3,3,5,6,6,8,3,3,7,3,6,10,7,2,1,1,3,2,2,21 to 35,Male,667.5,0,2019,10
11865,1,4,0,7,5,3,2,1,5,4,1,8,6,0,8,0,1,6,2,21 to 35,Male,593.2,0,2019,10
11866,4,4,5,4,8,3,2,5,6,5,4,5,6,3,2,1,5,1,3,51 or more,Female,651.6,0,2019,10
11867,3,3,7,2,3,3,5,5,5,4,6,2,5,3,3,1,1,2,10,36 to 50,Male,646.7,0,2019,10
11868,1,3,2,4,6,3,1,3,9,1,9,1,6,0,7,0,3,0,1,36 to 50,Female,616.9,1,2019,10
11869,0,3,8,4,5,3,2,2,3,3,5,1,8,0,2,1,4,3,6,21 to 35,Female,650.5,1,2019,10
11870,1,5,1,4,10,7,2,3,7,1,5,0,6,10,10,0,4,3,7,21 to 35,Female,605.9,1,2019,10
11871,4,2,9,4,8,3,4,2,6,1,4,5,7,0,4,1,10,1,10,51 or more,Female,675.6,0,2019,10
11872,4,0,10,4,3,4,8,0,3,2,6,8,9,0,3,1,9,5,8,36 to 50,Male,690.0,0,2019,10
11873,3,3,8,4,4,2,2,1,3,4,3,3,6,2,4,0,2,2,5,36 to 50,Female,603.8,0,2019,10
11874,5,2,10,1,6,3,4,2,3,3,7,10,8,0,1,0,5,5,10,21 to 35,Female,690.0,1,2019,10
11875,2,5,0,2,10,10,2,3,6,3,4,1,6,9,3,1,6,1,4,36 to 50,Female,636.3,1,2019,10
11876,3,2,10,8,7,10,6,5,10,8,10,8,7,0,2,1,6,7,10,21 to 35,Male,746.5,0,2019,10
11877,2,2,3,4,10,3,4,5,2,5,1,4,8,10,2,1,2,4,3,51 or more,Female,632.7,0,2019,10
11878,5,2,2,5,4,3,4,2,7,5,5,0,8,3,1,1,10,2,10,36 to 50,Female,684.5,1,2019,10
11879,2,1,4,5,1,5,3,2,6,2,4,3,7,0,1,1,2,6,7,21 to 35,Male,665.4,1,2019,10
11880,5,2,7,3,3,10,2,0,3,4,7,10,8,0,2,1,10,0,10,51 or more,Male,701.9,1,2019,10
11881,4,3,4,8,7,5,7,5,7,3,7,5,6,10,4,1,10,10,10,21 to 35,Male,694.7,0,2019,10
11882,5,2,10,10,10,10,10,5,9,10,10,10,8,10,0,1,10,10,10,21 to 35,Male,790.9,1,2019,10
11883,2,5,10,10,10,10,5,5,8,4,1,10,6,0,5,1,10,5,2,20 or younger,Female,698.6,0,2019,10
11884,5,1,8,6,7,6,3,5,8,7,8,3,8,0,0,1,7,3,8,51 or more,Female,734.4,1,2019,10
11885,4,3,4,3,4,10,5,5,7,5,7,2,6,5,3,0,4,7,7,21 to 35,Female,657.3,0,2019,10
11886,5,4,1,7,3,10,2,1,8,6,8,5,8,10,0,1,5,1,1,21 to 35,Male,664.7,1,2019,10
11887,3,5,5,5,5,6,3,1,5,6,7,5,7,5,3,0,3,2,6,21 to 35,Female,640.5,1,2019,10
11888,4,5,7,3,10,10,6,3,7,3,1,10,6,4,1,1,10,3,4,21 to 35,Female,679.9,0,2019,10
11889,3,2,6,4,4,7,3,5,7,5,9,4,7,5,2,0,8,5,7,21 to 35,Female,685.1,1,2019,10
11890,1,3,2,5,10,10,3,1,10,2,5,2,8,3,2,1,3,2,6,21 to 35,Female,650.5,0,2019,10
11891,1,5,1,3,2,1,4,3,0,4,7,1,5,1,4,1,5,0,0,21 to 35,Male,590.8,0,2019,10
11892,5,2,10,10,10,5,10,5,10,5,7,10,6,0,0,1,10,5,10,51 or more,Female,774.6,1,2019,10
11893,1,5,4,5,1,1,1,0,0,1,8,0,6,0,5,1,1,0,9,21 to 35,Male,604.8,1,2019,10
11894,3,2,10,5,2,10,6,3,8,5,5,3,7,10,1,0,10,3,6,20 or younger,Male,677.5,1,2019,10
11895,3,2,10,4,4,5,2,5,5,2,8,5,6,0,0,1,0,0,2,51 or more,Female,657.5,0,2019,10
11896,3,2,7,7,5,7,4,0,8,6,5,3,6,0,1,0,6,3,6,21 to 35,Female,672.2,1,2019,10
11897,1,3,0,1,1,1,0,1,9,2,2,0,9,10,9,1,4,0,7,36 to 50,Female,588.9,1,2019,10
11898,5,1,10,6,8,5,5,3,0,1,5,0,8,0,1,1,7,3,7,51 or more,Female,696.4,1,2019,10
11899,2,5,0,5,9,4,10,0,0,2,8,0,8,0,10,0,1,1,10,36 to 50,Female,618.8,1,2019,10
11900,4,2,10,10,5,10,4,1,7,5,8,5,6,2,2,1,4,8,8,21 to 35,Male,720.4,1,2019,10
11901,1,4,0,5,5,10,6,5,5,0,10,2,7,0,3,1,5,1,2,36 to 50,Male,647.9,0,2019,10
11902,2,1,7,3,5,10,2,2,8,2,10,2,7,0,1,1,7,3,8,51 or more,Male,698.9,1,2019,10
11903,4,3,2,2,2,4,2,0,6,1,9,1,8,0,2,1,5,1,3,36 to 50,Male,642.8,1,2019,10
11904,3,2,3,8,4,10,5,0,7,3,7,10,8,0,1,1,10,4,10,21 to 35,Male,717.2,1,2019,10
11905,1,3,4,1,0,1,1,1,0,2,7,0,5,0,3,1,4,1,5,51 or more,Male,607.8,1,2019,10
11906,1,0,0,3,5,3,3,5,3,2,1,8,7,0,0,0,6,9,10,36 to 50,Male,651.2,0,2019,10
11907,1,3,3,9,3,1,5,2,8,2,4,4,6,10,0,0,5,0,6,20 or younger,Female,607.4,0,2019,10
11908,3,3,2,10,4,10,5,4,8,6,7,4,7,5,4,1,8,2,10,51 or more,Female,686.4,0,2019,10
11909,1,4,9,4,10,10,7,3,8,5,2,5,7,7,3,1,6,8,3,51 or more,Male,671.8,0,2019,10
11910,1,1,6,9,5,3,5,5,6,2,5,6,6,1,1,1,10,2,4,20 or younger,Male,694.3,1,2019,10
11911,3,2,10,3,5,7,5,5,8,3,5,1,8,0,1,0,10,4,8,20 or younger,Female,696.4,1,2019,10
