;fruits_veggies;daily_stress;places_visited;core_circle;supporting_others;social_network;achievement;donation;todo_completed;flow;daily_steps;live_vision;sleep_hours;lost_vacation;daily_shouting;personal_awards;time_for_passion;weekly_meditation;age;gender;healthy_bmi;quest_year;sc_social;sc_stress;sc_fulfilment;sc_health
14884;3;4;6;6;5;5;5;3;5;4;7;7;6;3;4;7;6;8;20 or younger;Female;1;2020;52,08;55,97;50,0;59,31
14885;2;2;5;4;10;10;3;2;7;6;2;2;8;0;1;5;7;4;36 to 50;Female;0;2020;55,11;27,4;52,25;40,62
14886;3;0;10;4;4;5;5;1;10;1;5;4;6;1;3;10;1;10;20 or younger;Female;1;2020;51,08;22,95;33,8;67,78
14887;2;3;9;2;2;2;2;3;7;5;6;4;7;0;1;5;2;7;21 to 35;Female;1;2020;38,12;32,04;37,53;61,89
14888;5;2;8;6;10;6;8;3;8;6;3;1;8;0;2;10;7;8;21 to 35;Female;0;2020;64,36;30,73;49,37;66,45
14889;5;5;10;1;10;10;8;5;8;9;10;3;8;4;1;10;4;10;51 or more;Female;0;2020;65,95;63,02;52,01;84,07
14890;2;4;2;5;4;2;5;4;3;3;1;3;7;5;6;3;3;3;36 to 50;Female;0;2020;44,3;56,24;38,8;38,79
14891;3;2;3;5;8;7;7;4;9;9;3;4;5;4;5;6;3;5;51 or more;Female;0;2020;59,66;51,14;60,76;40,76
14892;3;1;5;6;3;2;1;2;1;1;3;2;8;0;6;4;1;3;21 to 35;Female;0;2020;40,21;31,7;19,77;53,29
14893;3;2;0;0;10;0;2;5;7;10;1;10;10;0;1;10;1;10;36 to 50;Female;0;2020;34,49;21,41;63,1;57,06
14894;2;3;1;3;4;2;2;4;2;2;1;2;6;3;3;4;2;5;36 to 50;Female;1;2020;43,85;40,2;28,88;35,94
14895;1;1;3;6;9;5;8;3;6;6;5;8;7;2;1;8;8;8;21 to 35;Male;1;2020;51,65;25,61;71,78;40,8
14896;3;2;7;8;10;7;7;5;6;2;10;10;8;0;3;3;3;10;36 to 50;Female;1;2020;62,58;34,65;43,4;70,53
14897;0;4;10;2;5;5;0;0;8;3;2;5;5;0;2;0;0;4;20 or younger;Female;1;2020;42,89;36,67;31,2;36,24
14898;0;4;10;2;5;5;0;0;8;3;2;5;5;0;2;0;0;4;20 or younger;Female;1;2020;42,89;36,67;31,2;36,24
14899;3;5;5;7;7;1;3;5;3;2;5;1;6;0;6;10;3;4;51 or more;Female;0;2020;70,4;57,38;17,7;51,91
14900;4;5;0;5;2;3;3;2;4;3;4;10;6;5;4;2;8;3;36 to 50;Male;0;2020;31,22;65,21;58,75;46,23
14901;4;2;7;10;10;10;10;5;8;8;10;5;9;9;1;9;8;10;21 to 35;Female;0;2020;66,8;47,35;72,28;72,56
14902;3;5;3;9;6;7;4;2;6;5;5;1;6;10;6;5;3;8;21 to 35;Female;1;2020;53,32;75,63;44,9;53,49
14903;4;3;7;4;10;6;4;5;8;1;8;2;7;3;2;6;4;8;21 to 35;Male;1;2020;65,01;43,69;28,6;69,75
14904;4;3;5;9;10;8;8;4;5;3;3;2;8;2;7;5;6;2;36 to 50;Male;0;2020;70,94;53,39;40,07;50,87
14905;2;5;1;10;2;5;0;2;5;1;3;5;8;10;4;3;2;4;36 to 50;Female;0;2020;40,87;60,87;36,58;44,05
14906;1;3;2;6;8;4;7;1;8;3;5;3;10;2;3;1;8;3;21 to 35;Female;0;2020;34,74;37,72;59,3;49,71
14907;5;4;0;4;10;9;3;5;7;5;10;10;6;0;3;3;3;6;21 to 35;Female;1;2020;59,35;58,79;47,33;61,88
14908;3;3;4;4;4;10;1;0;7;5;4;4;8;0;1;3;6;3;21 to 35;Female;1;2020;37,74;36,99;50,21;50,17
14909;4;2;4;6;5;6;2;5;8;5;8;6;6;3;7;6;0;4;21 to 35;Female;0;2020;57,56;56,55;36,88;61,3
14910;4;4;3;3;7;10;8;3;9;3;10;5;8;10;0;10;6;5;51 or more;Male;0;2020;55,56;63,96;57,63;65,73
14911;2;2;2;1;2;1;3;2;7;8;3;0;8;0;1;5;6;7;51 or more;Female;0;2020;21,14;26,7;57,35;52,99
14912;5;3;3;2;6;4;6;1;6;2;10;5;6;0;4;7;4;8;51 or more;Female;0;2020;42,06;54,84;40,69;75,56
14913;3;1;4;10;10;10;2;3;6;3;7;3;7;0;1;7;8;4;21 to 35;Female;1;2020;70,59;25,7;42,5;46,47
14914;2;3;2;10;10;10;5;3;6;8;5;10;8;10;2;10;8;8;51 or more;Female;0;2020;59,29;52,4;80,2;42,73
14915;3;4;10;10;10;8;8;5;6;1;10;8;6;0;7;10;6;7;21 to 35;Female;0;2020;86,75;60,35;36,81;65,77
14916;3;3;1;8;10;10;5;2;7;4;4;10;7;0;0;5;3;6;51 or more;Female;0;2020;62,1;32,37;52,44;41,31
14917;2;3;3;3;9;4;3;5;10;5;10;4;5;9;9;7;8;5;21 to 35;Male;1;2020;52,17;79,71;60,04;56,34
14918;1;5;0;8;10;10;2;1;9;3;10;1;10;7;3;10;10;0;36 to 50;Male;0;2020;56,57;65,71;55,5;50,0
14919;1;3;3;4;5;10;2;0;6;8;10;0;6;0;7;4;2;7;36 to 50;Female;0;2020;40,58;62,2;46,6;56,6
14920;5;5;10;5;10;10;10;5;7;7;10;10;6;0;6;10;10;10;51 or more;Female;1;2020;73,94;72,24;66,05;78,11
14921;4;3;4;2;5;2;3;2;6;2;4;0;7;3;1;2;3;4;36 to 50;Female;0;2020;37,36;39,01;30,28;56,75
14922;2;4;0;3;5;10;2;0;9;4;4;5;6;0;2;2;4;10;51 or more;Female;0;2020;35,47;45,41;52,13;49,25
14923;2;1;4;10;3;7;3;0;6;2;8;3;7;0;6;4;3;10;21 to 35;Male;1;2020;41,04;36,63;38,91;64,15
14924;2;2;4;4;1;4;2;0;6;2;5;3;8;0;4;5;3;8;36 to 50;Male;0;2020;26,62;34,13;38,5;62,44
14925;2;1;1;10;3;4;0;0;9;0;1;3;8;10;1;1;0;1;51 or more;Female;0;2020;35,31;27,33;35,84;35,16
14926;4;1;10;7;10;10;4;5;2;3;8;2;6;0;2;5;4;7;21 to 35;Female;1;2020;77,35;31,26;25,19;59,54
14927;1;2;5;10;10;7;0;5;2;3;4;3;4;10;0;8;5;7;21 to 35;Male;0;2020;77,56;37,86;36,82;23,87
14928;5;3;10;3;1;10;1;3;0;4;10;2;8;0;6;10;1;5;36 to 50;Female;1;2020;53,9;59,51;17,81;81,79
14929;2;2;5;10;10;8;4;2;2;5;5;2;8;0;5;8;4;5;36 to 50;Female;1;2020;66,41;38,16;38,24;46,71
14930;3;4;3;6;10;10;2;5;5;2;10;0;7;10;2;10;4;7;36 to 50;Female;0;2020;71,97;64,8;31,04;58,98
14931;2;3;3;7;3;4;0;2;3;3;4;2;6;4;0;0;2;3;20 or younger;Female;1;2020;41,91;35,06;30,79;36,14
14932;2;1;0;3;3;10;8;0;5;3;10;5;7;10;0;5;4;3;21 to 35;Male;1;2020;34,03;49,62;62,3;46,63
14933;1;3;10;3;5;7;0;1;3;0;6;0;7;0;1;2;0;8;36 to 50;Female;1;2020;46,91;30,22;11,73;57,02
14934;5;1;6;7;5;2;6;2;8;5;8;9;7;0;1;8;8;3;36 to 50;Male;1;2020;46,88;28,88;61,0;63,7
14935;3;1;10;5;10;10;10;5;5;5;7;5;7;0;3;10;7;10;21 to 35;Female;0;2020;73,76;33,3;52,63;63,22
14936;2;2;6;6;8;5;5;1;8;2;8;4;7;0;4;5;7;9;51 or more;Male;0;2020;46,54;37,39;48,37;63,81
14937;4;1;7;7;5;7;3;2;5;6;4;8;7;0;4;10;1;10;51 or more;Female;1;2020;53,17;31,05;44,65;63,41
14938;4;4;4;6;4;6;4;5;7;4;7;7;8;5;4;10;1;2;36 to 50;Male;0;2020;60,52;59,49;38,51;60,35
14939;3;4;8;10;10;10;9;5;9;7;7;10;7;2;5;6;9;7;36 to 50;Female;1;2020;73,65;56,64;70,37;57,55
14940;4;4;4;6;4;5;4;5;7;1;7;5;7;5;3;10;1;2;36 to 50;Male;0;2020;65,14;56,12;26,87;57,88
14941;4;3;5;6;9;7;10;2;6;1;7;2;7;0;3;10;2;6;21 to 35;Female;1;2020;69,97;45,06;30,06;62,77
14942;3;2;5;10;10;10;1;5;4;5;1;4;8;0;1;7;3;5;21 to 35;Female;0;2020;76,51;21,59;33,29;39,07
14943;5;2;5;8;7;3;3;1;4;7;7;4;9;8;2;10;2;10;36 to 50;Female;1;2020;41,0;43,85;49,61;75,8
14944;1;1;0;3;2;4;5;3;5;3;2;5;8;0;1;5;0;7;21 to 35;Male;1;2020;34,56;17,64;42,08;41,56
14945;5;4;2;4;10;10;10;3;8;6;6;9;6;10;10;10;6;10;36 to 50;Male;1;2020;57,17;92,24;73,1;67,36
14946;0;4;8;3;3;4;0;4;7;3;1;0;6;3;1;3;1;5;36 to 50;Male;0;2020;50,25;34,38;24,57;35,88
14947;3;3;3;7;5;8;2;3;9;3;7;2;6;4;5;7;5;8;36 to 50;Male;1;2020;54,77;54,87;41,61;59,63
14948;1;1;4;5;10;10;3;3;9;10;3;3;8;9;0;3;9;10;21 to 35;Female;1;2020;41,42;31,22;81,68;42,42
14949;3;3;1;5;3;5;2;2;5;2;3;7;5;0;9;5;3;3;36 to 50;Female;1;2020;45,64;59,64;38,1;43,44
14950;1;4;3;4;5;4;4;2;4;1;10;2;7;0;0;10;2;7;21 to 35;Female;1;2020;52,52;40,3;26,98;55,87
14951;1;2;2;3;3;0;1;2;2;0;4;0;6;0;2;3;0;0;21 to 35;Female;1;2020;40,68;29,09;14,96;32,91
14952;4;1;5;1;7;5;2;5;7;5;1;10;9;0;1;1;0;5;36 to 50;Female;1;2020;39,91;17,79;44,26;55,07
14953;2;4;2;4;4;6;4;2;6;4;4;2;7;10;3;5;4;3;21 to 35;Male;1;2020;41,19;62,22;49,61;42,42
14954;1;5;1;5;6;3;2;5;5;0;2;0;7;5;3;2;1;10;36 to 50;Female;0;2020;48,83;47,73;21,91;45,72
14955;2;3;4;3;3;5;3;5;2;1;8;5;8;0;1;3;3;5;21 to 35;Male;1;2020;45,07;35,43;29,0;55,94
14956;5;3;1;1;5;1;9;3;3;2;1;10;6;5;1;6;7;10;21 to 35;Male;0;2020;34,28;43,08;60,79;53,52
14957;2;4;1;5;4;2;2;5;7;2;1;0;6;5;1;10;1;5;51 or more;Female;1;2020;59,4;40,74;25,21;36,89
14958;2;3;10;7;5;5;2;2;4;3;7;10;7;0;2;10;1;4;21 to 35;Female;1;2020;60,75;35,67;33,52;53,67
14959;3;3;2;3;3;1;5;5;8;6;6;5;9;2;2;10;8;10;51 or more;Male;0;2020;34,25;38,34;62,35;69,6
14960;5;2;10;4;3;6;2;5;5;2;8;0;8;0;0;5;2;3;21 to 35;Male;1;2020;57,79;29,08;14,86;72,39
14961;3;4;8;4;7;10;6;3;6;6;8;6;7;0;2;2;6;6;51 or more;Female;0;2020;53,93;49,74;52,78;60,27
14962;3;3;2;5;3;10;9;0;6;1;5;7;8;0;3;4;1;8;36 to 50;Female;1;2020;41,22;42,62;44,42;59,77
14963;5;3;10;9;10;10;3;5;6;2;6;10;8;0;4;7;7;6;21 to 35;Female;1;2020;76,0;42,05;39,86;67,73
14964;5;1;5;10;10;10;7;2;7;2;10;10;5;6;2;10;4;7;36 to 50;Female;1;2020;74,45;46,37;50,67;59,7
14965;4;2;4;4;4;6;2;1;8;2;10;2;8;0;5;2;2;5;36 to 50;Female;1;2020;35,05;46,49;31,79;76,25
14966;4;2;4;4;4;6;2;1;8;2;10;2;8;0;5;2;2;5;36 to 50;Female;1;2020;35,05;46,49;31,79;76,25
14967;3;1;2;2;4;3;2;5;8;5;4;5;8;0;2;10;1;5;51 or more;Female;0;2020;45,96;24,85;40,46;54,79
14968;2;5;2;3;6;3;3;5;4;1;2;1;7;4;2;4;2;4;36 to 50;Female;0;2020;53,39;49,04;23,91;40,6
14969;2;2;3;10;10;10;6;4;5;8;9;5;7;0;3;3;8;5;21 to 35;Female;1;2020;64,0;40,86;63,12;45,52
14970;4;4;5;8;2;5;3;5;9;6;6;6;8;2;2;5;4;6;51 or more;Female;1;2020;49,54;44,18;47,76;64,97
14971;3;4;6;8;4;2;2;2;7;1;6;0;7;5;5;1;1;10;36 to 50;Male;1;2020;40,67;52,17;24,04;69,97
14972;1;4;1;4;5;4;1;1;4;1;4;3;5;0;5;3;2;2;36 to 50;Female;0;2020;45,87;51,85;27,47;32,83
14973;3;2;2;10;6;10;4;5;5;8;3;5;8;0;1;10;8;8;51 or more;Male;0;2020;64,53;27,11;60,46;45,27
14974;1;1;10;9;7;3;4;2;9;8;10;3;7;0;1;5;8;4;36 to 50;Female;1;2020;51,46;23,54;60,0;54,38
14975;4;4;7;2;4;9;3;4;8;1;10;3;8;0;1;8;3;7;51 or more;Male;0;2020;56,11;46,51;25,83;78,3
14976;3;1;2;3;10;10;2;3;9;5;10;5;8;0;1;4;6;7;36 to 50;Female;0;2020;47,41;31,68;54,39;63,07
14977;2;5;0;2;2;3;5;2;4;2;1;4;8;5;4;5;2;1;21 to 35;Female;1;2020;34,57;58,71;39,77;39,29
14978;5;3;4;5;5;4;7;3;7;2;3;3;7;2;5;6;2;6;51 or more;Female;0;2020;51,71;48,62;34,03;63,47
14979;5;2;3;7;4;7;10;5;9;9;10;5;8;0;2;10;8;7;36 to 50;Female;0;2020;54,94;42,71;69,93;73,36
14980;4;1;4;4;2;2;1;4;3;2;6;3;6;3;4;3;2;7;51 or more;Female;0;2020;37,82;37,78;28,26;61,15
14981;4;3;3;10;7;4;0;5;5;1;3;0;7;10;5;10;1;10;51 or more;Male;1;2020;64,72;52,71;20,59;59,32
14982;3;3;6;2;0;2;2;0;8;2;3;0;8;0;4;8;2;10;51 or more;Female;1;2020;26,49;37,06;30,39;72,89
14983;3;4;3;4;8;8;3;5;9;2;6;1;7;0;8;8;1;3;36 to 50;Male;0;2020;69,1;62,77;22,54;57,8
14984;2;3;3;4;10;10;4;3;7;3;4;5;8;0;1;6;3;2;36 to 50;Female;1;2020;63,64;34,99;39,84;40,3
14985;2;1;5;5;3;10;4;0;8;2;8;3;8;0;2;3;3;7;21 to 35;Male;1;2020;37,9;29,01;42,03;62,7
14986;5;1;3;9;10;10;2;4;8;3;5;3;8;0;2;3;5;10;51 or more;Female;1;2020;60,66;24,64;38,74;65,8
14987;5;3;5;8;5;10;4;5;7;4;5;5;6;10;2;6;6;10;36 to 50;Female;0;2020;60,4;55,36;51,19;61,12
14988;5;0;10;5;3;7;8;3;9;4;9;10;8;0;4;7;5;9;51 or more;Male;1;2020;45,09;31,63;57,38;85,16
14989;5;3;7;6;10;6;7;3;10;6;6;6;8;4;10;10;10;6;36 to 50;Female;0;2020;56,66;69,94;66,48;75,36
14990;5;5;7;3;10;4;0;5;9;2;9;6;7;5;3;9;2;10;51 or more;Female;1;2020;60,91;60,97;28,09;81,91
14991;2;2;3;10;10;3;4;5;2;2;1;1;6;0;1;5;9;10;21 to 35;Male;0;2020;65,97;18,48;38,31;35,93
14992;1;2;3;8;4;4;5;2;4;1;2;5;8;5;1;4;3;8;21 to 35;Female;0;2020;41,7;25,83;43,15;41,94
14993;5;1;3;6;4;4;6;2;7;2;8;2;7;0;2;3;8;9;21 to 35;Female;1;2020;37,24;30,92;47,32;73,15
14994;1;5;0;3;5;3;1;0;3;3;7;0;8;0;5;5;1;5;36 to 50;Female;0;2020;32,74;57,51;28,18;53,54
14995;2;1;0;3;2;10;2;2;10;4;5;5;6;4;2;1;6;5;21 to 35;Male;1;2020;32,22;37,68;60,7;42,59
14996;3;1;5;10;10;10;8;4;7;4;8;6;6;3;1;3;6;10;21 to 35;Female;0;2020;67,46;31,27;55,65;53,93
14997;5;5;5;10;5;4;4;3;10;5;10;1;8;0;3;4;1;7;21 to 35;Female;1;2020;54,66;53,02;30,39;81,32
14998;3;3;7;4;4;3;4;0;4;1;8;4;9;0;3;10;4;3;20 or younger;Female;0;2020;42,03;41,38;32,57;68,09
14999;3;2;0;4;10;2;0;4;5;0;10;0;8;10;2;4;0;4;21 to 35;Female;1;2020;46,55;49,17;21,83;59,51
15000;5;2;4;10;5;8;2;2;4;3;2;2;7;3;3;6;3;10;21 to 35;Female;1;2020;54,88;35,3;32,52;59,55
15001;2;5;4;2;2;10;8;3;9;1;10;10;8;0;3;7;1;10;51 or more;Male;0;2020;46,34;57,06;44,95;73,47
15002;2;3;10;10;8;7;10;5;9;9;4;6;9;0;4;10;6;7;36 to 50;Female;0;2020;71,36;36,45;64,02;57,7
15003;3;3;10;2;10;6;4;1;5;4;7;2;8;0;2;2;6;10;21 to 35;Female;1;2020;42,29;37,71;42,0;72,22
15004;2;2;6;8;10;7;6;5;8;6;5;4;9;0;2;4;3;7;36 to 50;Female;0;2020;62,79;25,73;46,95;54,91
15005;1;3;0;1;2;0;1;0;3;2;1;2;8;0;3;10;2;3;21 to 35;Female;1;2020;28,03;34,35;32,61;39,51
15006;2;4;1;10;10;10;2;3;9;5;2;1;7;7;1;6;5;3;51 or more;Male;0;2020;69,17;46,84;47,26;30,48
15007;1;1;10;8;3;8;1;5;0;3;1;1;10;0;1;5;1;3;21 to 35;Male;1;2020;60,17;9,75;18,39;42,13
15008;1;1;10;8;3;8;1;5;0;3;1;1;10;0;1;5;1;3;21 to 35;Male;1;2020;60,17;9,75;18,39;42,13
15009;2;4;2;5;7;4;2;3;3;4;2;2;7;0;3;10;2;5;21 to 35;Female;1;2020;58,33;41,76;29,85;40,37
15010;2;3;3;5;5;7;3;3;7;3;7;8;7;10;3;3;1;3;36 to 50;Male;1;2020;44,8;57,92;48,52;47,02
15011;2;2;2;4;10;10;3;2;8;5;8;5;6;0;5;3;8;3;36 to 50;Male;0;2020;52,45;49,76;58,1;44,99
15012;2;1;2;6;2;5;1;2;8;5;8;4;8;0;3;4;6;9;36 to 50;Female;1;2020;28,29;29,05;54,58;63,82
15013;3;3;1;6;2;3;2;2;4;1;4;5;8;3;3;3;3;9;36 to 50;Male;0;2020;30,14;39,28;37,52;59,32
15014;1;3;1;1;2;4;3;2;8;7;5;5;8;0;2;3;1;3;20 or younger;Female;0;2020;26,6;38,23;52,71;45,96
15015;4;3;3;3;10;7;8;2;8;4;6;6;7;0;3;10;3;10;36 to 50;Female;0;2020;56,94;45,37;49,14;65,72
15016;5;5;10;10;10;10;10;5;10;10;10;10;10;10;10;10;10;10;21 to 35;Male;0;2020;63,09;91,02;85,91;92,04
15017;3;3;8;5;2;6;6;1;5;1;4;8;7;0;1;7;5;7;36 to 50;Male;1;2020;46,18;32,73;43,14;57,32
15018;1;3;3;4;2;3;4;1;7;1;2;6;7;6;1;2;1;5;20 or younger;Female;1;2020;31,27;36,47;43,1;39,96
15019;1;4;1;10;1;6;1;0;3;4;2;7;8;0;1;10;5;0;20 or younger;Male;1;2020;47,74;34,74;46,81;27,55
15020;4;3;10;6;7;10;5;4;7;6;10;7;7;10;3;7;7;10;21 to 35;Female;0;2020;56,72;62,55;61,52;74,59
15021;1;3;1;6;6;7;3;3;5;2;3;2;6;2;1;4;3;7;36 to 50;Female;0;2020;54,24;34,03;35,33;34,54
15022;1;3;2;6;10;10;3;5;5;3;1;4;6;10;1;4;6;3;21 to 35;Male;0;2020;67,0;46,62;49,51;19,37
15023;2;2;2;1;1;3;1;2;5;2;9;1;7;3;1;2;2;2;21 to 35;Female;0;2020;27,51;39,38;31,77;53,55
15024;3;3;7;10;10;10;3;3;5;3;4;4;5;0;4;6;5;3;36 to 50;Female;0;2020;81,25;43,94;32,77;38,42
15025;3;5;2;5;6;10;5;5;3;4;10;3;8;0;1;5;8;8;21 to 35;Female;0;2020;56,2;53,52;44,92;62,9
15026;5;2;5;5;5;10;8;3;8;6;10;5;8;5;3;5;7;10;51 or more;Female;1;2020;43,63;52,73;64,63;80,52
15027;1;3;1;3;0;4;1;0;6;0;5;0;7;0;1;3;1;7;20 or younger;Female;1;2020;27,01;31,55;25,54;50,57
15028;2;2;10;3;5;5;5;2;8;2;4;2;9;3;2;3;3;4;21 to 35;Male;1;2020;42,3;30,1;36,89;60,0
15029;4;2;5;6;10;10;4;5;8;4;6;1;8;4;1;8;3;5;36 to 50;Male;0;2020;71,78;37,33;35,28;57,99
15030;5;3;3;1;10;10;0;5;3;2;9;1;7;3;1;5;1;1;36 to 50;Female;0;2020;65,97;51,52;15,82;57,64
15031;1;5;2;5;8;10;4;2;9;7;10;6;8;4;3;3;6;3;36 to 50;Male;0;2020;46,83;64,89;64,82;50,32
15032;5;5;4;10;8;4;1;4;2;1;2;1;7;10;7;3;5;5;51 or more;Female;1;2020;58,86;71,98;26,16;54,6
15033;1;2;10;4;10;5;2;5;5;0;6;5;6;5;0;10;4;6;21 to 35;Female;0;2020;72,84;29,69;28,17;44,81
15034;3;2;4;4;10;5;2;5;6;5;3;2;6;10;1;10;8;2;36 to 50;Female;0;2020;64,05;45,53;51,45;35,25
15035;1;5;10;8;3;5;3;5;9;4;1;5;7;5;5;7;2;2;21 to 35;Female;1;2020;65,69;53,23;36,2;40,99
15036;3;4;3;10;7;5;5;2;8;2;10;3;6;0;1;8;8;7;21 to 35;Female;1;2020;62,13;44,12;43,56;59,01
15037;3;3;10;8;2;3;0;2;3;1;3;0;8;0;6;4;0;2;36 to 50;Female;0;2020;50,84;39,65;8,49;58,4
15038;1;3;3;7;4;3;5;2;8;5;3;2;8;0;4;2;6;6;21 to 35;Female;1;2020;36,48;35,4;53,29;47,46
15039;3;3;5;4;10;10;6;4;7;7;4;6;7;0;3;8;8;5;21 to 35;Female;1;2020;64,9;44,49;60,87;47,22
15040;1;1;8;4;10;9;7;1;6;8;9;10;8;8;1;3;8;7;21 to 35;Male;0;2020;39,06;40,94;84,33;52,57
15041;5;1;10;10;4;3;4;5;7;5;3;1;8;0;0;7;6;10;36 to 50;Male;1;2020;58,21;11,49;37,73;70,31
15042;3;5;2;6;10;10;10;5;5;2;5;10;6;10;10;10;10;2;36 to 50;Male;0;2020;73,32;94,25;66,07;41,64
15043;1;3;10;5;6;5;3;2;7;0;4;2;6;5;3;5;0;2;20 or younger;Female;0;2020;60,81;42,51;20,77;42,62
15044;3;4;2;5;9;4;7;2;3;3;4;5;7;0;4;6;7;4;21 to 35;Female;0;2020;52,86;50,09;47,8;45,91
15045;5;0;10;6;10;10;10;1;3;5;5;0;8;0;3;4;6;10;21 to 35;Female;0;2020;56,24;27,06;46,3;71,5
15046;3;4;4;6;3;3;0;0;5;0;6;1;7;0;1;0;1;10;21 to 35;Male;1;2020;31,96;35,45;19,48;65,69
15047;3;1;10;7;10;5;8;4;3;5;3;10;8;7;1;10;2;10;36 to 50;Female;0;2020;63,6;27,45;53,17;55,26
15048;0;5;1;3;7;10;1;3;7;5;7;3;6;0;5;6;10;6;21 to 35;Female;0;2020;51,19;62,28;56,14;40,73
15049;3;2;2;6;7;3;4;2;9;1;3;2;8;0;1;5;7;6;36 to 50;Male;0;2020;44,77;22,82;42,96;53,03
15050;2;1;5;10;8;3;0;2;3;0;1;10;6;10;2;10;2;10;21 to 35;Female;0;2020;56,5;29,13;39,62;38,96
15051;1;2;0;5;0;4;3;0;6;3;2;10;7;0;0;2;1;10;20 or younger;Male;1;2020;20,6;19,26;53,61;42,6
15052;5;5;2;0;0;1;1;1;3;1;1;2;5;0;0;6;0;6;21 to 35;Female;1;2020;34,64;44,06;16,84;52,73
15053;4;0;2;10;5;2;7;5;9;5;4;1;8;8;0;2;10;5;21 to 35;Female;1;2020;43,18;22,78;65,38;51,24
15054;4;4;1;5;8;6;1;1;8;4;5;3;7;7;4;4;6;3;21 to 35;Female;0;2020;42,51;62,92;49,76;52,52
15055;3;4;1;10;9;8;5;1;7;3;8;0;6;5;3;3;1;10;36 to 50;Female;0;2020;57,85;56,12;35,08;57,72
15056;2;1;3;10;3;4;5;1;2;2;8;3;7;0;4;4;2;10;36 to 50;Female;1;2020;41,55;30,46;35,15;59,48
15057;2;3;9;7;5;4;4;2;8;2;4;3;7;0;2;3;0;8;36 to 50;Male;1;2020;52,09;28,83;27,06;58,02
15058;1;3;4;4;3;10;3;2;2;0;8;10;7;0;2;7;1;7;20 or younger;Female;1;2020;50,31;40,66;33,74;50,24
15059;3;2;3;10;10;10;7;4;8;8;8;10;8;3;1;5;7;6;51 or more;Female;0;2020;61,83;37,67;73,97;51,37
15060;2;3;8;3;4;5;3;5;8;1;4;3;8;0;0;5;4;7;21 to 35;Female;1;2020;52,11;24,49;30,1;58,14
15061;1;2;1;4;5;3;1;3;2;1;2;1;8;0;3;5;1;1;21 to 35;Male;0;2020;46,15;28,13;21,5;33,74
15062;3;2;1;7;4;2;2;4;5;2;5;1;10;0;4;2;2;7;21 to 35;Female;1;2020;35,63;29,22;28,85;65,55
15063;1;0;2;10;6;1;2;3;0;1;2;5;10;0;0;7;1;3;21 to 35;Female;0;2020;49,46;0,31;27,74;35,63
15064;1;4;10;5;10;10;10;5;5;4;5;2;6;10;5;10;1;10;36 to 50;Female;1;2020;79,45;66,2;40,18;50,7
15065;3;3;5;6;3;7;3;0;4;2;10;0;6;0;5;6;1;4;36 to 50;Female;1;2020;49,78;54,68;22,45;62,34
15066;3;4;7;10;10;5;3;4;9;6;8;5;7;10;1;3;2;6;36 to 50;Female;1;2020;61,98;53,41;47,4;56,85
15067;2;3;6;7;8;8;5;2;7;4;5;5;7;5;5;6;5;6;20 or younger;Male;0;2020;56,41;52,7;51,24;50,69
15068;1;4;2;10;7;8;2;2;8;4;1;0;8;5;2;3;3;9;20 or younger;Female;0;2020;51,95;38,75;41,58;41,58
15069;1;1;0;5;1;4;2;1;2;8;1;3;8;7;2;5;0;10;20 or younger;Female;1;2020;20,43;30,45;55,6;41,2
15070;5;3;10;9;6;5;4;5;7;2;2;5;7;10;2;4;1;10;51 or more;Female;0;2020;61,43;43,26;32,13;65,6
15071;1;5;0;0;2;2;0;1;1;0;1;0;7;10;7;2;2;0;21 to 35;Female;0;2020;23,99;74,71;27,62;33,66
15072;5;1;0;2;5;3;7;3;10;9;10;10;9;0;1;6;10;7;51 or more;Female;1;2020;22,74;34,25;87,39;76,12
15073;3;1;2;10;7;6;5;2;6;6;3;4;10;6;4;4;7;9;20 or younger;Female;1;2020;37,24;33,51;65,6;58,37
15074;2;2;4;10;7;7;7;4;8;6;4;5;7;0;0;10;5;9;21 to 35;Male;0;2020;67,73;21,95;54,68;45,83
15075;2;2;2;5;3;8;4;2;3;3;6;5;6;5;2;4;8;5;36 to 50;Female;1;2020;41,0;44,85;55,57;41,28
15076;1;4;2;8;6;8;6;3;5;6;4;4;8;1;4;4;3;5;20 or younger;Female;0;2020;53,96;47,32;49,52;41,05
15077;3;4;10;4;10;10;6;5;5;4;3;5;8;0;1;10;4;7;21 to 35;Female;1;2020;77,15;37,45;36,12;55,13
15078;5;1;4;10;1;10;5;5;9;4;5;1;7;3;0;10;1;10;51 or more;Male;0;2020;65,81;25,52;33,9;65,58
15079;2;2;4;7;4;4;4;5;10;1;10;10;8;10;2;5;2;4;51 or more;Male;1;2020;47,42;46,41;49,53;59,22
15080;5;1;10;7;2;6;2;2;9;4;9;8;8;0;3;2;1;8;21 to 35;Female;1;2020;38,75;30,31;39,67;84,49
15081;2;1;6;7;4;4;2;2;6;4;6;1;8;4;1;3;3;8;51 or more;Female;1;2020;37,93;24,39;40,24;58,6
15082;5;1;10;6;4;6;4;5;6;2;8;3;7;2;2;8;1;7;21 to 35;Female;1;2020;63,55;31,65;22,59;74,89
15083;5;3;3;4;2;5;7;1;2;1;3;2;5;0;1;5;1;1;36 to 50;Female;0;2020;52,08;41,5;23,37;44,07
15084;3;3;0;5;7;10;3;1;3;1;8;0;8;0;6;1;3;9;21 to 35;Male;1;2020;41,27;53,56;29,41;65,64
